,label,0,1,2,3,4
1633,tensor(1),tensor(0.0100),tensor(0.8683),tensor(0.0502),tensor(0.0714),tensor(0.0002)
1634,tensor(1),tensor(0.0433),tensor(0.9353),tensor(0.0125),tensor(0.0084),tensor(0.0006)
1635,tensor(1),tensor(0.7498),tensor(0.2471),tensor(0.0025),tensor(0.0004),tensor(0.0001)
1636,tensor(0),tensor(0.6742),tensor(0.3220),tensor(0.0033),tensor(0.0004),tensor(2.2278e-05)
1637,tensor(1),tensor(0.8302),tensor(0.1694),tensor(0.0003),tensor(9.5128e-05),tensor(3.2000e-05)
1638,tensor(0),tensor(0.8104),tensor(0.1893),tensor(0.0002),tensor(0.0001),tensor(7.6529e-05)
1639,tensor(1),tensor(0.7535),tensor(0.2444),tensor(0.0007),tensor(0.0012),tensor(0.0002)
1640,tensor(0),tensor(0.7763),tensor(0.2196),tensor(0.0017),tensor(0.0021),tensor(0.0003)
1641,tensor(1),tensor(0.4749),tensor(0.5137),tensor(0.0107),tensor(0.0005),tensor(0.0002)
1642,tensor(1),tensor(0.6027),tensor(0.3872),tensor(0.0095),tensor(0.0002),tensor(0.0004)
1643,tensor(1),tensor(0.0022),tensor(0.8279),tensor(0.1682),tensor(0.0016),tensor(9.0598e-05)
1644,tensor(1),tensor(0.0028),tensor(0.9811),tensor(0.0159),tensor(0.0003),tensor(2.0118e-06)
1645,tensor(1),tensor(0.6264),tensor(0.3672),tensor(0.0062),tensor(0.0002),tensor(4.0515e-05)
1646,tensor(1),tensor(0.0012),tensor(0.7409),tensor(0.2494),tensor(0.0071),tensor(0.0014)
1647,tensor(1),tensor(0.2759),tensor(0.6296),tensor(0.0917),tensor(0.0028),tensor(3.6143e-05)
1648,tensor(1),tensor(0.2278),tensor(0.7480),tensor(0.0209),tensor(0.0029),tensor(0.0004)
1649,tensor(1),tensor(0.0104),tensor(0.8451),tensor(0.1419),tensor(0.0025),tensor(8.2102e-05)
1650,tensor(1),tensor(0.5637),tensor(0.4292),tensor(0.0066),tensor(0.0005),tensor(3.5138e-05)
1651,tensor(1),tensor(0.1959),tensor(0.7190),tensor(0.0816),tensor(0.0030),tensor(0.0005)
1652,tensor(0),tensor(0.8682),tensor(0.1306),tensor(0.0011),tensor(9.5391e-05),tensor(9.3606e-06)
1653,tensor(1),tensor(0.0252),tensor(0.8223),tensor(0.1494),tensor(0.0024),tensor(0.0007)
1654,tensor(1),tensor(0.1607),tensor(0.3475),tensor(0.4716),tensor(0.0178),tensor(0.0025)
1655,tensor(1),tensor(8.1376e-06),tensor(0.0009),tensor(0.9973),tensor(0.0018),tensor(9.6811e-08)
1656,tensor(1),tensor(0.0002),tensor(0.0505),tensor(0.9321),tensor(0.0114),tensor(0.0058)
1657,tensor(1),tensor(8.1230e-05),tensor(0.0700),tensor(0.9133),tensor(0.0166),tensor(7.1503e-05)
1658,tensor(1),tensor(0.0615),tensor(0.8699),tensor(0.0677),tensor(0.0005),tensor(0.0004)
1659,tensor(1),tensor(0.0007),tensor(0.0034),tensor(0.3806),tensor(0.6152),tensor(4.0028e-05)
1660,tensor(1),tensor(0.0036),tensor(0.2607),tensor(0.6939),tensor(0.0417),tensor(0.0001)
1661,tensor(1),tensor(0.3226),tensor(0.6635),tensor(0.0132),tensor(0.0006),tensor(3.6318e-05)
1662,tensor(0),tensor(0.6954),tensor(0.2918),tensor(0.0120),tensor(0.0007),tensor(5.0510e-05)
1663,tensor(1),tensor(0.0213),tensor(0.4453),tensor(0.5059),tensor(0.0271),tensor(0.0005)
1664,tensor(1),tensor(0.7019),tensor(0.2335),tensor(0.0253),tensor(0.0389),tensor(0.0004)
1665,tensor(1),tensor(0.3972),tensor(0.5276),tensor(0.0566),tensor(0.0184),tensor(0.0002)
1666,tensor(1),tensor(0.7427),tensor(0.2543),tensor(0.0020),tensor(0.0010),tensor(2.0553e-05)
1667,tensor(1),tensor(0.7935),tensor(0.2024),tensor(0.0037),tensor(0.0003),tensor(1.0196e-05)
1668,tensor(1),tensor(0.0223),tensor(0.8176),tensor(0.1560),tensor(0.0041),tensor(5.5644e-06)
1669,tensor(1),tensor(0.1987),tensor(0.7982),tensor(0.0029),tensor(6.1537e-05),tensor(4.5436e-05)
1670,tensor(1),tensor(0.0012),tensor(0.9757),tensor(0.0230),tensor(0.0001),tensor(8.4828e-05)
1671,tensor(1),tensor(0.6659),tensor(0.3277),tensor(0.0063),tensor(8.6641e-05),tensor(3.0839e-05)
1672,tensor(0),tensor(0.6362),tensor(0.3618),tensor(0.0019),tensor(5.2077e-05),tensor(3.9442e-05)
1673,tensor(1),tensor(0.0108),tensor(0.1863),tensor(0.8027),tensor(0.0002),tensor(1.2032e-06)
1674,tensor(0),tensor(0.5614),tensor(0.3988),tensor(0.0382),tensor(0.0012),tensor(0.0004)
1675,tensor(1),tensor(0.8989),tensor(0.0964),tensor(0.0013),tensor(0.0032),tensor(0.0002)
1676,tensor(0),tensor(0.8498),tensor(0.1370),tensor(0.0031),tensor(0.0063),tensor(0.0038)
1677,tensor(1),tensor(0.1365),tensor(0.6404),tensor(0.2227),tensor(0.0003),tensor(1.9968e-05)
1678,tensor(1),tensor(0.7478),tensor(0.2351),tensor(0.0170),tensor(3.5805e-05),tensor(0.0001)
1679,tensor(1),tensor(0.0432),tensor(0.7172),tensor(0.2358),tensor(0.0038),tensor(1.7055e-05)
1680,tensor(1),tensor(0.0009),tensor(0.7649),tensor(0.2333),tensor(0.0008),tensor(7.9002e-05)
1681,tensor(1),tensor(0.1791),tensor(0.6151),tensor(0.2019),tensor(0.0037),tensor(0.0002)
1682,tensor(1),tensor(0.7244),tensor(0.2667),tensor(0.0088),tensor(0.0002),tensor(2.3632e-05)
1683,tensor(1),tensor(0.0054),tensor(0.7513),tensor(0.2371),tensor(0.0060),tensor(0.0001)
1684,tensor(1),tensor(0.8185),tensor(0.1722),tensor(0.0085),tensor(0.0005),tensor(0.0003)
1685,tensor(1),tensor(0.7277),tensor(0.2693),tensor(0.0026),tensor(0.0003),tensor(3.7236e-05)
1686,tensor(1),tensor(0.3845),tensor(0.6050),tensor(0.0101),tensor(0.0003),tensor(9.1617e-05)
1687,tensor(1),tensor(6.5248e-05),tensor(0.7615),tensor(0.2364),tensor(0.0021),tensor(4.8829e-06)
1688,tensor(1),tensor(0.3349),tensor(0.6268),tensor(0.0379),tensor(0.0003),tensor(3.9665e-05)
1689,tensor(1),tensor(0.7842),tensor(0.2142),tensor(0.0014),tensor(0.0002),tensor(2.9395e-06)
1690,tensor(1),tensor(0.6309),tensor(0.3449),tensor(0.0236),tensor(0.0005),tensor(0.0002)
1691,tensor(1),tensor(0.8345),tensor(0.1633),tensor(0.0016),tensor(0.0002),tensor(0.0003)
1692,tensor(0),tensor(0.8053),tensor(0.1916),tensor(0.0021),tensor(0.0007),tensor(0.0004)
1693,tensor(1),tensor(0.8745),tensor(0.1204),tensor(0.0010),tensor(0.0027),tensor(0.0014)
1694,tensor(0),tensor(0.8968),tensor(0.1001),tensor(0.0017),tensor(0.0012),tensor(0.0001)
1695,tensor(1),tensor(0.6935),tensor(0.3043),tensor(0.0019),tensor(0.0003),tensor(7.0758e-07)
1696,tensor(0),tensor(0.6706),tensor(0.3280),tensor(0.0010),tensor(0.0004),tensor(3.1683e-05)
1697,tensor(1),tensor(0.6806),tensor(0.3081),tensor(0.0072),tensor(0.0026),tensor(0.0014)
1698,tensor(1),tensor(0.6620),tensor(0.3327),tensor(0.0033),tensor(0.0009),tensor(0.0011)
1699,tensor(1),tensor(2.8651e-05),tensor(0.5853),tensor(0.4138),tensor(0.0009),tensor(5.1617e-07)
1700,tensor(1),tensor(0.0022),tensor(0.0322),tensor(0.9463),tensor(0.0192),tensor(1.1647e-05)
1701,tensor(1),tensor(0.2037),tensor(0.7250),tensor(0.0710),tensor(0.0004),tensor(5.1190e-06)
1702,tensor(0),tensor(0.7664),tensor(0.2265),tensor(0.0062),tensor(0.0009),tensor(4.5876e-05)
1703,tensor(1),tensor(0.5474),tensor(0.4493),tensor(0.0031),tensor(9.5932e-05),tensor(0.0001)
1704,tensor(1),tensor(0.3172),tensor(0.6429),tensor(0.0378),tensor(0.0010),tensor(0.0010)
1705,tensor(1),tensor(0.5833),tensor(0.4109),tensor(0.0048),tensor(0.0009),tensor(0.0001)
1706,tensor(0),tensor(0.4976),tensor(0.4951),tensor(0.0070),tensor(0.0003),tensor(7.4540e-05)
1707,tensor(1),tensor(0.0012),tensor(0.3059),tensor(0.6359),tensor(0.0570),tensor(1.0233e-05)
1708,tensor(1),tensor(0.0002),tensor(0.4122),tensor(0.5835),tensor(0.0041),tensor(2.0686e-06)
1709,tensor(1),tensor(0.7967),tensor(0.1978),tensor(0.0052),tensor(0.0002),tensor(1.2326e-05)
1710,tensor(0),tensor(0.1190),tensor(0.7943),tensor(0.0859),tensor(0.0008),tensor(4.9596e-06)
1711,tensor(1),tensor(0.0242),tensor(0.7853),tensor(0.1898),tensor(0.0007),tensor(5.5137e-06)
1712,tensor(1),tensor(0.0291),tensor(0.8659),tensor(0.1011),tensor(0.0039),tensor(1.9569e-05)
1713,tensor(1),tensor(0.1124),tensor(0.8662),tensor(0.0210),tensor(0.0002),tensor(0.0003)
1714,tensor(1),tensor(0.5139),tensor(0.4513),tensor(0.0331),tensor(0.0008),tensor(0.0010)
1715,tensor(1),tensor(0.1790),tensor(0.6977),tensor(0.1031),tensor(0.0078),tensor(0.0124)
1716,tensor(1),tensor(0.6376),tensor(0.3465),tensor(0.0139),tensor(0.0015),tensor(0.0006)
1717,tensor(1),tensor(0.0188),tensor(0.3040),tensor(0.6219),tensor(0.0407),tensor(0.0146)
1718,tensor(0),tensor(0.7205),tensor(0.2665),tensor(0.0112),tensor(0.0013),tensor(0.0005)
1719,tensor(1),tensor(0.0085),tensor(0.0986),tensor(0.6006),tensor(0.2883),tensor(0.0040)
1720,tensor(1),tensor(6.7111e-06),tensor(0.0286),tensor(0.9626),tensor(0.0087),tensor(9.6512e-05)
1721,tensor(1),tensor(0.0133),tensor(0.9778),tensor(0.0089),tensor(6.4362e-05),tensor(1.0698e-05)
1722,tensor(1),tensor(0.0018),tensor(0.7237),tensor(0.2734),tensor(0.0011),tensor(2.6266e-05)
1723,tensor(1),tensor(0.2779),tensor(0.5743),tensor(0.1198),tensor(0.0270),tensor(0.0009)
1724,tensor(1),tensor(0.0495),tensor(0.2676),tensor(0.6400),tensor(0.0416),tensor(0.0012)
1725,tensor(1),tensor(0.1240),tensor(0.7943),tensor(0.0741),tensor(0.0074),tensor(0.0002)
1726,tensor(1),tensor(0.0018),tensor(0.8286),tensor(0.1668),tensor(0.0027),tensor(7.0054e-05)
1727,tensor(1),tensor(0.4698),tensor(0.5211),tensor(0.0083),tensor(0.0008),tensor(2.4466e-05)
1728,tensor(0),tensor(0.6545),tensor(0.3438),tensor(0.0014),tensor(0.0003),tensor(2.4711e-05)
1729,tensor(1),tensor(0.7236),tensor(0.2715),tensor(0.0044),tensor(0.0005),tensor(3.5056e-05)
1730,tensor(0),tensor(0.7744),tensor(0.2235),tensor(0.0019),tensor(0.0002),tensor(2.8515e-05)
1731,tensor(1),tensor(0.6695),tensor(0.3185),tensor(0.0112),tensor(0.0009),tensor(5.8699e-07)
1732,tensor(1),tensor(0.6849),tensor(0.3099),tensor(0.0049),tensor(0.0003),tensor(1.0490e-05)
1733,tensor(1),tensor(0.1570),tensor(0.8164),tensor(0.0244),tensor(0.0022),tensor(2.9403e-06)
1734,tensor(1),tensor(0.7105),tensor(0.2857),tensor(0.0034),tensor(0.0004),tensor(3.2398e-05)
1735,tensor(1),tensor(0.4433),tensor(0.5281),tensor(0.0272),tensor(0.0011),tensor(0.0002)
1736,tensor(1),tensor(0.4084),tensor(0.5817),tensor(0.0070),tensor(0.0008),tensor(0.0020)
1737,tensor(1),tensor(0.0014),tensor(0.8240),tensor(0.1716),tensor(0.0025),tensor(0.0005)
1738,tensor(1),tensor(0.1706),tensor(0.8133),tensor(0.0137),tensor(0.0022),tensor(0.0003)
1739,tensor(1),tensor(0.6306),tensor(0.3621),tensor(0.0062),tensor(0.0010),tensor(0.0002)
1740,tensor(2),tensor(0.0025),tensor(0.7760),tensor(0.2189),tensor(0.0024),tensor(0.0003)
1741,tensor(1),tensor(0.0810),tensor(0.8890),tensor(0.0291),tensor(0.0008),tensor(4.5687e-05)
1742,tensor(1),tensor(0.0120),tensor(0.7969),tensor(0.1891),tensor(0.0019),tensor(4.4041e-05)
1743,tensor(1),tensor(0.4657),tensor(0.4708),tensor(0.0627),tensor(0.0005),tensor(0.0002)
1744,tensor(0),tensor(0.6163),tensor(0.3784),tensor(0.0052),tensor(0.0002),tensor(3.3713e-05)
1745,tensor(1),tensor(0.7787),tensor(0.2135),tensor(0.0033),tensor(0.0042),tensor(0.0002)
1746,tensor(0),tensor(0.6903),tensor(0.2993),tensor(0.0042),tensor(0.0060),tensor(0.0001)
1747,tensor(1),tensor(0.4857),tensor(0.4899),tensor(0.0224),tensor(0.0013),tensor(0.0008)
1748,tensor(0),tensor(0.8021),tensor(0.1935),tensor(0.0040),tensor(0.0003),tensor(0.0001)
1749,tensor(1),tensor(0.7644),tensor(0.2245),tensor(0.0033),tensor(0.0035),tensor(0.0042)
1750,tensor(1),tensor(0.6726),tensor(0.2873),tensor(0.0088),tensor(0.0295),tensor(0.0018)
1751,tensor(1),tensor(0.1401),tensor(0.8122),tensor(0.0331),tensor(0.0147),tensor(3.6427e-05)
1752,tensor(1),tensor(0.7966),tensor(0.2017),tensor(0.0014),tensor(0.0002),tensor(8.9646e-05)
1753,tensor(1),tensor(8.5626e-05),tensor(0.7125),tensor(0.2869),tensor(0.0005),tensor(2.9045e-05)
1754,tensor(1),tensor(0.0001),tensor(0.8275),tensor(0.1702),tensor(0.0022),tensor(5.6283e-06)
1755,tensor(1),tensor(0.0058),tensor(0.4225),tensor(0.5717),tensor(3.3710e-05),tensor(1.0781e-07)
1756,tensor(1),tensor(1.5665e-05),tensor(0.4247),tensor(0.5753),tensor(5.7496e-06),tensor(2.6720e-07)
1757,tensor(1),tensor(0.7114),tensor(0.2781),tensor(0.0101),tensor(0.0003),tensor(3.7746e-05)
1758,tensor(1),tensor(0.3265),tensor(0.6297),tensor(0.0433),tensor(0.0004),tensor(6.9366e-05)
1759,tensor(1),tensor(0.2824),tensor(0.6772),tensor(0.0358),tensor(0.0039),tensor(0.0007)
1760,tensor(1),tensor(0.0081),tensor(0.8624),tensor(0.1262),tensor(0.0032),tensor(0.0002)
1761,tensor(1),tensor(0.8174),tensor(0.1755),tensor(0.0056),tensor(0.0015),tensor(5.7715e-05)
1762,tensor(0),tensor(0.6956),tensor(0.3000),tensor(0.0028),tensor(0.0016),tensor(4.8649e-05)
1763,tensor(1),tensor(0.7319),tensor(0.2628),tensor(0.0032),tensor(0.0018),tensor(0.0003)
1764,tensor(0),tensor(0.7182),tensor(0.2807),tensor(0.0009),tensor(0.0001),tensor(9.7517e-05)
1765,tensor(1),tensor(0.7460),tensor(0.2519),tensor(0.0018),tensor(0.0003),tensor(8.1848e-05)
1766,tensor(0),tensor(0.7185),tensor(0.2683),tensor(0.0111),tensor(0.0018),tensor(0.0002)
1767,tensor(1),tensor(0.3250),tensor(0.6546),tensor(0.0201),tensor(0.0003),tensor(2.4164e-05)
1768,tensor(1),tensor(0.2130),tensor(0.7171),tensor(0.0634),tensor(0.0064),tensor(4.3756e-05)
1769,tensor(1),tensor(0.1908),tensor(0.7585),tensor(0.0480),tensor(0.0026),tensor(0.0001)
1770,tensor(1),tensor(0.6060),tensor(0.3835),tensor(0.0080),tensor(0.0021),tensor(0.0004)
1771,tensor(1),tensor(0.4198),tensor(0.5425),tensor(0.0368),tensor(0.0006),tensor(0.0003)
1772,tensor(1),tensor(0.8193),tensor(0.1709),tensor(0.0094),tensor(0.0003),tensor(9.6686e-05)
1773,tensor(2),tensor(0.0405),tensor(0.8419),tensor(0.1176),tensor(4.6651e-05),tensor(4.7752e-06)
1774,tensor(2),tensor(0.1782),tensor(0.7554),tensor(0.0657),tensor(0.0006),tensor(3.9011e-05)
1775,tensor(2),tensor(0.0020),tensor(0.2905),tensor(0.7024),tensor(0.0048),tensor(0.0003)
1776,tensor(2),tensor(0.0025),tensor(0.0196),tensor(0.7179),tensor(0.2597),tensor(0.0003)
1777,tensor(2),tensor(0.0003),tensor(0.2364),tensor(0.7550),tensor(0.0082),tensor(1.2900e-05)
1778,tensor(2),tensor(0.0129),tensor(0.5369),tensor(0.4470),tensor(0.0021),tensor(0.0011)
1779,tensor(2),tensor(0.0008),tensor(0.0021),tensor(0.7157),tensor(0.2812),tensor(0.0003)
1780,tensor(2),tensor(0.0017),tensor(0.0085),tensor(0.7165),tensor(0.2733),tensor(6.6067e-06)
1781,tensor(2),tensor(0.0002),tensor(0.0462),tensor(0.9490),tensor(0.0047),tensor(1.5326e-05)
1782,tensor(2),tensor(0.5735),tensor(0.3434),tensor(0.0817),tensor(0.0009),tensor(0.0004)
1783,tensor(2),tensor(1.7507e-06),tensor(0.0056),tensor(0.9903),tensor(0.0041),tensor(1.3774e-05)
1784,tensor(2),tensor(0.0040),tensor(0.9049),tensor(0.0906),tensor(0.0005),tensor(1.8422e-05)
1785,tensor(2),tensor(0.0010),tensor(0.2099),tensor(0.6948),tensor(0.0936),tensor(0.0008)
1786,tensor(1),tensor(0.1513),tensor(0.7989),tensor(0.0469),tensor(0.0027),tensor(0.0002)
1787,tensor(2),tensor(0.0001),tensor(0.0222),tensor(0.9285),tensor(0.0492),tensor(6.9004e-07)
1788,tensor(1),tensor(0.0444),tensor(0.4407),tensor(0.4910),tensor(0.0141),tensor(0.0098)
1789,tensor(2),tensor(0.0931),tensor(0.7977),tensor(0.1089),tensor(0.0001),tensor(0.0002)
1790,tensor(2),tensor(0.0087),tensor(0.4983),tensor(0.4923),tensor(0.0007),tensor(4.1540e-05)
1791,tensor(2),tensor(0.5046),tensor(0.4603),tensor(0.0346),tensor(0.0002),tensor(0.0003)
1792,tensor(2),tensor(0.0254),tensor(0.3837),tensor(0.5895),tensor(0.0015),tensor(2.1825e-05)
1793,tensor(2),tensor(0.0310),tensor(0.0059),tensor(0.7838),tensor(0.1759),tensor(0.0035)
1794,tensor(2),tensor(0.0031),tensor(0.0148),tensor(0.9027),tensor(0.0634),tensor(0.0160)
1795,tensor(2),tensor(0.0001),tensor(0.0170),tensor(0.9722),tensor(0.0106),tensor(7.8882e-06)
1796,tensor(1),tensor(0.0002),tensor(0.0790),tensor(0.9087),tensor(0.0120),tensor(7.4885e-06)
1797,tensor(2),tensor(0.0041),tensor(0.1452),tensor(0.8367),tensor(0.0139),tensor(3.0683e-07)
1798,tensor(2),tensor(0.0006),tensor(0.0686),tensor(0.9106),tensor(0.0200),tensor(0.0002)
1799,tensor(2),tensor(9.6251e-05),tensor(9.4560e-05),tensor(0.0268),tensor(0.9729),tensor(4.2246e-05)
1800,tensor(2),tensor(0.0001),tensor(0.0001),tensor(0.0203),tensor(0.9779),tensor(0.0016)
1801,tensor(2),tensor(0.0037),tensor(0.1960),tensor(0.7921),tensor(0.0075),tensor(0.0007)
1802,tensor(2),tensor(0.0112),tensor(0.0031),tensor(0.5065),tensor(0.4587),tensor(0.0204)
1803,tensor(2),tensor(0.0132),tensor(0.0638),tensor(0.6308),tensor(0.2919),tensor(0.0002)
1804,tensor(2),tensor(0.1348),tensor(0.3638),tensor(0.2401),tensor(0.2531),tensor(0.0083)
1805,tensor(2),tensor(0.0317),tensor(0.8649),tensor(0.0987),tensor(0.0044),tensor(0.0002)
1806,tensor(1),tensor(0.4142),tensor(0.5734),tensor(0.0118),tensor(0.0006),tensor(4.0675e-05)
1807,tensor(2),tensor(0.0020),tensor(0.3387),tensor(0.6274),tensor(0.0122),tensor(0.0198)
1808,tensor(2),tensor(0.0542),tensor(0.2074),tensor(0.6042),tensor(0.0932),tensor(0.0409)
1809,tensor(2),tensor(0.0013),tensor(0.1026),tensor(0.8877),tensor(0.0083),tensor(7.8255e-05)
1810,tensor(2),tensor(0.0130),tensor(0.3020),tensor(0.5856),tensor(0.0536),tensor(0.0458)
1811,tensor(2),tensor(0.0025),tensor(0.7610),tensor(0.2357),tensor(0.0008),tensor(9.7049e-06)
1812,tensor(2),tensor(4.7492e-05),tensor(0.0618),tensor(0.6537),tensor(0.2843),tensor(0.0001)
1813,tensor(2),tensor(0.0005),tensor(0.7157),tensor(0.2773),tensor(0.0065),tensor(7.2684e-05)
1814,tensor(2),tensor(0.0060),tensor(0.6647),tensor(0.3212),tensor(0.0080),tensor(0.0002)
1815,tensor(2),tensor(0.0005),tensor(0.1511),tensor(0.8339),tensor(0.0135),tensor(0.0010)
1816,tensor(3),tensor(0.0004),tensor(0.2802),tensor(0.7157),tensor(0.0020),tensor(0.0017)
1817,tensor(2),tensor(0.0028),tensor(0.0019),tensor(0.7251),tensor(0.2695),tensor(0.0007)
1818,tensor(2),tensor(0.2582),tensor(0.1131),tensor(0.3911),tensor(0.1375),tensor(0.1001)
1819,tensor(2),tensor(0.0894),tensor(0.8035),tensor(0.1055),tensor(0.0016),tensor(1.0981e-05)
1820,tensor(2),tensor(0.0053),tensor(0.8587),tensor(0.1358),tensor(0.0002),tensor(2.5468e-06)
1821,tensor(2),tensor(6.8213e-05),tensor(0.0016),tensor(0.1841),tensor(0.8137),tensor(0.0006)
1822,tensor(2),tensor(0.0625),tensor(0.8908),tensor(0.0402),tensor(0.0062),tensor(0.0003)
1823,tensor(2),tensor(0.0035),tensor(0.2825),tensor(0.5314),tensor(0.1727),tensor(0.0099)
1824,tensor(2),tensor(0.0263),tensor(0.3694),tensor(0.5259),tensor(0.0750),tensor(0.0034)
1825,tensor(2),tensor(7.1317e-05),tensor(0.0171),tensor(0.9684),tensor(0.0145),tensor(9.1048e-06)
1826,tensor(2),tensor(0.0001),tensor(0.0094),tensor(0.5862),tensor(0.4042),tensor(1.3875e-05)
1827,tensor(2),tensor(0.0013),tensor(0.0417),tensor(0.8952),tensor(0.0572),tensor(0.0045)
1828,tensor(2),tensor(0.0194),tensor(0.1967),tensor(0.6706),tensor(0.1123),tensor(0.0010)
1829,tensor(2),tensor(0.0633),tensor(0.2102),tensor(0.5935),tensor(0.1147),tensor(0.0184)
1830,tensor(2),tensor(0.0075),tensor(0.0226),tensor(0.8333),tensor(0.1326),tensor(0.0040)
1831,tensor(2),tensor(0.0419),tensor(0.0716),tensor(0.4805),tensor(0.3874),tensor(0.0186)
1832,tensor(2),tensor(0.0136),tensor(0.0247),tensor(0.6838),tensor(0.2128),tensor(0.0651)
1833,tensor(2),tensor(0.0001),tensor(0.0792),tensor(0.9106),tensor(0.0100),tensor(2.0454e-07)
1834,tensor(2),tensor(0.0125),tensor(0.7934),tensor(0.1927),tensor(0.0012),tensor(0.0002)
1835,tensor(2),tensor(0.4633),tensor(0.5273),tensor(0.0091),tensor(0.0003),tensor(2.1168e-05)
1836,tensor(1),tensor(0.1672),tensor(0.7959),tensor(0.0365),tensor(0.0003),tensor(4.3058e-06)
1837,tensor(2),tensor(0.1261),tensor(0.3307),tensor(0.1126),tensor(0.4292),tensor(0.0014)
1838,tensor(2),tensor(0.0018),tensor(0.0137),tensor(0.4206),tensor(0.5624),tensor(0.0015)
1839,tensor(2),tensor(7.0370e-06),tensor(0.0015),tensor(0.8028),tensor(0.1957),tensor(4.9179e-07)
1840,tensor(2),tensor(0.0028),tensor(0.0210),tensor(0.1159),tensor(0.8537),tensor(0.0066)
1841,tensor(2),tensor(0.0057),tensor(0.0017),tensor(0.3718),tensor(0.6199),tensor(0.0009)
1842,tensor(1),tensor(0.1141),tensor(0.6430),tensor(0.2424),tensor(0.0004),tensor(1.6975e-06)
1843,tensor(2),tensor(0.0006),tensor(0.0995),tensor(0.7779),tensor(0.1216),tensor(0.0004)
1844,tensor(3),tensor(4.8362e-05),tensor(0.0011),tensor(0.9250),tensor(0.0738),tensor(1.6248e-08)
1845,tensor(2),tensor(4.4136e-05),tensor(0.0121),tensor(0.9539),tensor(0.0340),tensor(4.6533e-06)
1846,tensor(1),tensor(0.0853),tensor(0.7814),tensor(0.1281),tensor(0.0037),tensor(0.0015)
1847,tensor(2),tensor(0.3034),tensor(0.6217),tensor(0.0615),tensor(0.0133),tensor(1.9040e-05)
1848,tensor(1),tensor(0.1641),tensor(0.7119),tensor(0.1191),tensor(0.0045),tensor(0.0004)
1849,tensor(2),tensor(0.0420),tensor(0.2140),tensor(0.7356),tensor(0.0080),tensor(0.0003)
1850,tensor(1),tensor(0.1438),tensor(0.6688),tensor(0.1822),tensor(0.0049),tensor(0.0003)
1851,tensor(2),tensor(0.0027),tensor(0.0207),tensor(0.9134),tensor(0.0629),tensor(0.0002)
1852,tensor(2),tensor(0.0064),tensor(0.0506),tensor(0.8789),tensor(0.0641),tensor(1.9359e-05)
1853,tensor(2),tensor(6.1138e-05),tensor(0.0003),tensor(0.1037),tensor(0.8959),tensor(1.1562e-05)
1854,tensor(2),tensor(0.0002),tensor(0.4722),tensor(0.5071),tensor(0.0200),tensor(0.0005)
1855,tensor(2),tensor(0.0012),tensor(0.0009),tensor(0.9589),tensor(0.0390),tensor(5.8031e-08)
1856,tensor(2),tensor(0.0004),tensor(0.0855),tensor(0.9076),tensor(0.0065),tensor(3.6564e-05)
1857,tensor(2),tensor(0.0029),tensor(0.7993),tensor(0.1916),tensor(0.0062),tensor(0.0001)
1858,tensor(2),tensor(0.0231),tensor(0.2631),tensor(0.6913),tensor(0.0197),tensor(0.0029)
1859,tensor(2),tensor(0.0007),tensor(0.0004),tensor(0.5349),tensor(0.4340),tensor(0.0301)
1860,tensor(2),tensor(0.0015),tensor(0.0257),tensor(0.8860),tensor(0.0798),tensor(0.0070)
1861,tensor(1),tensor(0.0150),tensor(0.0624),tensor(0.5697),tensor(0.3499),tensor(0.0030)
1862,tensor(2),tensor(5.9244e-05),tensor(0.2032),tensor(0.7946),tensor(0.0022),tensor(5.0109e-08)
1863,tensor(1),tensor(0.0548),tensor(0.7581),tensor(0.1868),tensor(0.0003),tensor(3.1592e-05)
1864,tensor(2),tensor(0.0169),tensor(0.6087),tensor(0.3741),tensor(0.0002),tensor(2.3127e-06)
1865,tensor(2),tensor(2.5058e-05),tensor(0.0023),tensor(0.9595),tensor(0.0381),tensor(1.9446e-05)
1866,tensor(2),tensor(0.0024),tensor(0.7535),tensor(0.2364),tensor(0.0077),tensor(3.0208e-06)
1867,tensor(2),tensor(0.0010),tensor(0.2931),tensor(0.6065),tensor(0.0993),tensor(1.0115e-06)
1868,tensor(2),tensor(0.5904),tensor(0.3882),tensor(0.0193),tensor(0.0021),tensor(3.3480e-05)
1869,tensor(2),tensor(0.0007),tensor(0.0689),tensor(0.7197),tensor(0.2108),tensor(4.1565e-05)
1870,tensor(2),tensor(0.0156),tensor(0.0018),tensor(0.8541),tensor(0.1284),tensor(0.0001)
1871,tensor(2),tensor(0.0003),tensor(0.0064),tensor(0.9455),tensor(0.0478),tensor(3.7476e-05)
1872,tensor(2),tensor(0.0089),tensor(0.0805),tensor(0.8917),tensor(0.0187),tensor(0.0002)
1873,tensor(3),tensor(0.0260),tensor(0.0128),tensor(0.4387),tensor(0.5225),tensor(8.6832e-05)
1874,tensor(2),tensor(0.0002),tensor(0.0131),tensor(0.1885),tensor(0.2399),tensor(0.5584)
1875,tensor(2),tensor(0.0103),tensor(0.3705),tensor(0.5414),tensor(0.0694),tensor(0.0083)
1876,tensor(2),tensor(0.0009),tensor(0.3274),tensor(0.6523),tensor(0.0193),tensor(5.3000e-05)
1877,tensor(2),tensor(0.0029),tensor(0.0953),tensor(0.8781),tensor(0.0234),tensor(0.0003)
1878,tensor(2),tensor(0.2809),tensor(0.2365),tensor(0.4281),tensor(0.0521),tensor(0.0023)
